	x	p	rho	u	energy	rho_total
298	0.597194388777555	0.30313017805064707	0.42631942817849544	0.9274526200489506	1.7776000694233534	0.42631942817849544
299	0.5991983967935871	0.30313017805064707	0.42631942817849544	0.9274526200489506	1.7776000694233534	0.42631942817849544
300	0.6012024048096192	0.30313017805064707	0.42631942817849544	0.9274526200489506	1.7776000694233534	0.42631942817849544
301	0.6032064128256512	0.30313017805064707	0.42631942817849544	0.9274526200489506	1.7776000694233534	0.42631942817849544
302	0.6052104208416833	0.30313017805064707	0.42631942817849544	0.9274526200489506	1.7776000694233534	0.42631942817849544
303	0.6072144288577154	0.30313017805064707	0.42631942817849544	0.9274526200489506	1.7776000694233534	0.42631942817849544
304	0.6092184368737474	0.30313017805064707	0.42631942817849544	0.9274526200489506	1.7776000694233534	0.42631942817849544
305	0.6112224448897795	0.30313017805064707	0.42631942817849544	0.9274526200489506	1.7776000694233534	0.42631942817849544
306	0.6132264529058116	0.30313017805064707	0.42631942817849544	0.9274526200489506	1.7776000694233534	0.42631942817849544
307	0.6152304609218436	0.30313017805064707	0.42631942817849544	0.9274526200489506	1.7776000694233534	0.42631942817849544
308	0.6172344689378757	0.30313017805064707	0.42631942817849544	0.9274526200489506	1.7776000694233534	0.42631942817849544
309	0.6192384769539078	0.30313017805064707	0.42631942817849544	0.9274526200489506	1.7776000694233534	0.42631942817849544
310	0.6212424849699398	0.30313017805064707	0.42631942817849544	0.9274526200489506	1.7776000694233534	0.42631942817849544
311	0.6232464929859719	0.30313017805064707	0.42631942817849544	0.9274526200489506	1.7776000694233534	0.42631942817849544
312	0.625250501002004	0.30313017805064707	0.42631942817849544	0.9274526200489506	1.7776000694233534	0.42631942817849544
313	0.627254509018036	0.30313017805064707	0.42631942817849544	0.9274526200489506	1.7776000694233534	0.42631942817849544
314	0.6292585170340681	0.30313017805064707	0.42631942817849544	0.9274526200489506	1.7776000694233534	0.42631942817849544
315	0.6312625250501002	0.30313017805064707	0.42631942817849544	0.9274526200489506	1.7776000694233534	0.42631942817849544
316	0.6332665330661322	0.30313017805064707	0.42631942817849544	0.9274526200489506	1.7776000694233534	0.42631942817849544
317	0.6352705410821643	0.30313017805064707	0.42631942817849544	0.9274526200489506	1.7776000694233534	0.42631942817849544
318	0.6372745490981964	0.30313017805064707	0.42631942817849544	0.9274526200489506	1.7776000694233534	0.42631942817849544
319	0.6392785571142284	0.30313017805064707	0.42631942817849544	0.9274526200489506	1.7776000694233534	0.42631942817849544
320	0.6412825651302605	0.30313017805064707	0.42631942817849544	0.9274526200489506	1.7776000694233534	0.42631942817849544
321	0.6432865731462926	0.30313017805064707	0.42631942817849544	0.9274526200489506	1.7776000694233534	0.42631942817849544
322	0.6452905811623246	0.30313017805064707	0.42631942817849544	0.9274526200489506	1.7776000694233534	0.42631942817849544
323	0.6472945891783567	0.30313017805064707	0.42631942817849544	0.9274526200489506	1.7776000694233534	0.42631942817849544
324	0.6492985971943888	0.30313017805064707	0.42631942817849544	0.9274526200489506	1.7776000694233534	0.42631942817849544
325	0.6513026052104208	0.30313017805064707	0.42631942817849544	0.9274526200489506	1.7776000694233534	0.42631942817849544
326	0.6533066132264529	0.30313017805064707	0.42631942817849544	0.9274526200489506	1.7776000694233534	0.42631942817849544
327	0.655310621242485	0.30313017805064707	0.42631942817849544	0.9274526200489506	1.7776000694233534	0.42631942817849544
328	0.657314629258517	0.30313017805064707	0.42631942817849544	0.9274526200489506	1.7776000694233534	0.42631942817849544
329	0.6593186372745491	0.30313017805064707	0.42631942817849544	0.9274526200489506	1.7776000694233534	0.42631942817849544
330	0.6613226452905812	0.30313017805064707	0.42631942817849544	0.9274526200489506	1.7776000694233534	0.42631942817849544
331	0.6633266533066132	0.30313017805064707	0.42631942817849544	0.9274526200489506	1.7776000694233534	0.42631942817849544
332	0.6653306613226453	0.30313017805064707	0.42631942817849544	0.9274526200489506	1.7776000694233534	0.42631942817849544
333	0.6673346693386772	0.30313017805064707	0.42631942817849544	0.9274526200489506	1.7776000694233534	0.42631942817849544
334	0.6693386773547093	0.30313017805064707	0.42631942817849544	0.9274526200489506	1.7776000694233534	0.42631942817849544
335	0.6713426853707414	0.30313017805064707	0.42631942817849544	0.9274526200489506	1.7776000694233534	0.42631942817849544
336	0.6733466933867734	0.30313017805064707	0.42631942817849544	0.9274526200489506	1.7776000694233534	0.42631942817849544
337	0.6753507014028055	0.30313017805064707	0.42631942817849544	0.9274526200489506	1.7776000694233534	0.42631942817849544
338	0.6773547094188376	0.30313017805064707	0.42631942817849544	0.9274526200489506	1.7776000694233534	0.42631942817849544
339	0.6793587174348696	0.30313017805064707	0.42631942817849544	0.9274526200489506	1.7776000694233534	0.42631942817849544
340	0.6813627254509017	0.30313017805064707	0.42631942817849544	0.9274526200489506	1.7776000694233534	0.42631942817849544
341	0.6833667334669338	0.30313017805064707	0.42631942817849544	0.9274526200489506	1.7776000694233534	0.42631942817849544
342	0.6853707414829658	0.30313017805064707	0.42631942817849544	0.9274526200489506	1.7776000694233534	0.42631942817849544
343	0.6873747494989979	0.30313017805064707	0.26557371170530725	0.9274526200489506	2.853540887990961	0.26557371170530725
344	0.68937875751503	0.30313017805064707	0.26557371170530725	0.9274526200489506	2.853540887990961	0.26557371170530725
345	0.691382765531062	0.30313017805064707	0.26557371170530725	0.9274526200489506	2.853540887990961	0.26557371170530725
346	0.6933867735470941	0.30313017805064707	0.26557371170530725	0.9274526200489506	2.853540887990961	0.26557371170530725
347	0.6953907815631262	0.30313017805064707	0.26557371170530725	0.9274526200489506	2.853540887990961	0.26557371170530725
348	0.6973947895791582	0.30313017805064707	0.26557371170530725	0.9274526200489506	2.853540887990961	0.26557371170530725
349	0.6993987975951903	0.30313017805064707	0.26557371170530725	0.9274526200489506	2.853540887990961	0.26557371170530725
350	0.7014028056112224	0.30313017805064707	0.26557371170530725	0.9274526200489506	2.853540887990961	0.26557371170530725
351	0.7034068136272544	0.30313017805064707	0.26557371170530725	0.9274526200489506	2.853540887990961	0.26557371170530725
352	0.7054108216432865	0.30313017805064707	0.26557371170530725	0.9274526200489506	2.853540887990961	0.26557371170530725
353	0.7074148296593186	0.30313017805064707	0.26557371170530725	0.9274526200489506	2.853540887990961	0.26557371170530725
354	0.7094188376753506	0.30313017805064707	0.26557371170530725	0.9274526200489506	2.853540887990961	0.26557371170530725
355	0.7114228456913827	0.30313017805064707	0.26557371170530725	0.9274526200489506	2.853540887990961	0.26557371170530725
356	0.7134268537074148	0.30313017805064707	0.26557371170530725	0.9274526200489506	2.853540887990961	0.26557371170530725
357	0.7154308617234468	0.30313017805064707	0.26557371170530725	0.9274526200489506	2.853540887990961	0.26557371170530725
358	0.7174348697394789	0.30313017805064707	0.26557371170530725	0.9274526200489506	2.853540887990961	0.26557371170530725
359	0.719438877755511	0.30313017805064707	0.26557371170530725	0.9274526200489506	2.853540887990961	0.26557371170530725
360	0.721442885771543	0.30313017805064707	0.26557371170530725	0.9274526200489506	2.853540887990961	0.26557371170530725
361	0.7234468937875751	0.30313017805064707	0.26557371170530725	0.9274526200489506	2.853540887990961	0.26557371170530725
362	0.7254509018036072	0.30313017805064707	0.26557371170530725	0.9274526200489506	2.853540887990961	0.26557371170530725
363	0.7274549098196392	0.30313017805064707	0.26557371170530725	0.9274526200489506	2.853540887990961	0.26557371170530725
364	0.7294589178356713	0.30313017805064707	0.26557371170530725	0.9274526200489506	2.853540887990961	0.26557371170530725
365	0.7314629258517034	0.30313017805064707	0.26557371170530725	0.9274526200489506	2.853540887990961	0.26557371170530725
366	0.7334669338677354	0.30313017805064707	0.26557371170530725	0.9274526200489506	2.853540887990961	0.26557371170530725
367	0.7354709418837675	0.30313017805064707	0.26557371170530725	0.9274526200489506	2.853540887990961	0.26557371170530725
368	0.7374749498997996	0.30313017805064707	0.26557371170530725	0.9274526200489506	2.853540887990961	0.26557371170530725
369	0.7394789579158316	0.30313017805064707	0.26557371170530725	0.9274526200489506	2.853540887990961	0.26557371170530725
370	0.7414829659318637	0.30313017805064707	0.26557371170530725	0.9274526200489506	2.853540887990961	0.26557371170530725
371	0.7434869739478958	0.30313017805064707	0.26557371170530725	0.9274526200489506	2.853540887990961	0.26557371170530725
372	0.7454909819639278	0.30313017805064707	0.26557371170530725	0.9274526200489506	2.853540887990961	0.26557371170530725
373	0.7474949899799599	0.30313017805064707	0.26557371170530725	0.9274526200489506	2.853540887990961	0.26557371170530725
374	0.749498997995992	0.30313017805064707	0.26557371170530725	0.9274526200489506	2.853540887990961	0.26557371170530725
375	0.751503006012024	0.30313017805064707	0.26557371170530725	0.9274526200489506	2.853540887990961	0.26557371170530725
376	0.7535070140280561	0.30313017805064707	0.26557371170530725	0.9274526200489506	2.853540887990961	0.26557371170530725
377	0.7555110220440882	0.30313017805064707	0.26557371170530725	0.9274526200489506	2.853540887990961	0.26557371170530725
378	0.7575150300601202	0.30313017805064707	0.26557371170530725	0.9274526200489506	2.853540887990961	0.26557371170530725
379	0.7595190380761523	0.30313017805064707	0.26557371170530725	0.9274526200489506	2.853540887990961	0.26557371170530725
380	0.7615230460921844	0.30313017805064707	0.26557371170530725	0.9274526200489506	2.853540887990961	0.26557371170530725
381	0.7635270541082164	0.30313017805064707	0.26557371170530725	0.9274526200489506	2.853540887990961	0.26557371170530725
382	0.7655310621242485	0.30313017805064707	0.26557371170530725	0.9274526200489506	2.853540887990961	0.26557371170530725
383	0.7675350701402806	0.30313017805064707	0.26557371170530725	0.9274526200489506	2.853540887990961	0.26557371170530725
384	0.7695390781563125	0.30313017805064707	0.26557371170530725	0.9274526200489506	2.853540887990961	0.26557371170530725
385	0.7715430861723446	0.30313017805064707	0.26557371170530725	0.9274526200489506	2.853540887990961	0.26557371170530725
386	0.7735470941883766	0.30313017805064707	0.26557371170530725	0.9274526200489506	2.853540887990961	0.26557371170530725
387	0.7755511022044087	0.30313017805064707	0.26557371170530725	0.9274526200489506	2.853540887990961	0.26557371170530725
388	0.7775551102204408	0.30313017805064707	0.26557371170530725	0.9274526200489506	2.853540887990961	0.26557371170530725
389	0.7795591182364728	0.30313017805064707	0.26557371170530725	0.9274526200489506	2.853540887990961	0.26557371170530725
390	0.7815631262525049	0.30313017805064707	0.26557371170530725	0.9274526200489506	2.853540887990961	0.26557371170530725
391	0.783567134268537	0.30313017805064707	0.26557371170530725	0.9274526200489506	2.853540887990961	0.26557371170530725
392	0.785571142284569	0.30313017805064707	0.26557371170530725	0.9274526200489506	2.853540887990961	0.26557371170530725
393	0.7875751503006011	0.30313017805064707	0.26557371170530725	0.9274526200489506	2.853540887990961	0.26557371170530725
394	0.7895791583166332	0.30313017805064707	0.26557371170530725	0.9274526200489506	2.853540887990961	0.26557371170530725
395	0.7915831663326652	0.30313017805064707	0.26557371170530725	0.9274526200489506	2.853540887990961	0.26557371170530725
396	0.7935871743486973	0.30313017805064707	0.26557371170530725	0.9274526200489506	2.853540887990961	0.26557371170530725
397	0.7955911823647294	0.30313017805064707	0.26557371170530725	0.9274526200489506	2.853540887990961	0.26557371170530725
398	0.7975951903807614	0.30313017805064707	0.26557371170530725	0.9274526200489506	2.853540887990961	0.26557371170530725
399	0.7995991983967935	0.30313017805064707	0.26557371170530725	0.9274526200489506	2.853540887990961	0.26557371170530725
400	0.8016032064128256	0.30313017805064707	0.26557371170530725	0.9274526200489506	2.853540887990961	0.26557371170530725
401	0.8036072144288576	0.30313017805064707	0.26557371170530725	0.9274526200489506	2.853540887990961	0.26557371170530725
402	0.8056112224448897	0.30313017805064707	0.26557371170530725	0.9274526200489506	2.853540887990961	0.26557371170530725
403	0.8076152304609218	0.30313017805064707	0.26557371170530725	0.9274526200489506	2.853540887990961	0.26557371170530725
404	0.8096192384769538	0.30313017805064707	0.26557371170530725	0.9274526200489506	2.853540887990961	0.26557371170530725
405	0.8116232464929859	0.30313017805064707	0.26557371170530725	0.9274526200489506	2.853540887990961	0.26557371170530725
406	0.813627254509018	0.30313017805064707	0.26557371170530725	0.9274526200489506	2.853540887990961	0.26557371170530725
407	0.81563126252505	0.30313017805064707	0.26557371170530725	0.9274526200489506	2.853540887990961	0.26557371170530725
408	0.8176352705410821	0.30313017805064707	0.26557371170530725	0.9274526200489506	2.853540887990961	0.26557371170530725
409	0.8196392785571142	0.30313017805064707	0.26557371170530725	0.9274526200489506	2.853540887990961	0.26557371170530725
410	0.8216432865731462	0.30313017805064707	0.26557371170530725	0.9274526200489506	2.853540887990961	0.26557371170530725
411	0.8236472945891783	0.30313017805064707	0.26557371170530725	0.9274526200489506	2.853540887990961	0.26557371170530725
412	0.8256513026052104	0.30313017805064707	0.26557371170530725	0.9274526200489506	2.853540887990961	0.26557371170530725
413	0.8276553106212424	0.30313017805064707	0.26557371170530725	0.9274526200489506	2.853540887990961	0.26557371170530725
414	0.8296593186372745	0.30313017805064707	0.26557371170530725	0.9274526200489506	2.853540887990961	0.26557371170530725
415	0.8316633266533066	0.30313017805064707	0.26557371170530725	0.9274526200489506	2.853540887990961	0.26557371170530725
416	0.8336673346693386	0.30313017805064707	0.26557371170530725	0.9274526200489506	2.853540887990961	0.26557371170530725
417	0.8356713426853707	0.30313017805064707	0.26557371170530725	0.9274526200489506	2.853540887990961	0.26557371170530725
418	0.8376753507014028	0.30313017805064707	0.26557371170530725	0.9274526200489506	2.853540887990961	0.26557371170530725
419	0.8396793587174348	0.30313017805064707	0.26557371170530725	0.9274526200489506	2.853540887990961	0.26557371170530725
420	0.8416833667334669	0.30313017805064707	0.26557371170530725	0.9274526200489506	2.853540887990961	0.26557371170530725
421	0.843687374749499	0.30313017805064707	0.26557371170530725	0.9274526200489506	2.853540887990961	0.26557371170530725
422	0.845691382765531	0.30313017805064707	0.26557371170530725	0.9274526200489506	2.853540887990961	0.26557371170530725
423	0.8476953907815631	0.30313017805064707	0.26557371170530725	0.9274526200489506	2.853540887990961	0.26557371170530725
424	0.8496993987975952	0.30313017805064707	0.26557371170530725	0.9274526200489506	2.853540887990961	0.26557371170530725
425	0.8517034068136272	0.1	0.125	0.0	2.0000000000000004	0.125
426	0.8537074148296593	0.1	0.125	0.0	2.0000000000000004	0.125
427	0.8557114228456913	0.1	0.125	0.0	2.0000000000000004	0.125
428	0.8577154308617234	0.1	0.125	0.0	2.0000000000000004	0.125
429	0.8597194388777555	0.1	0.125	0.0	2.0000000000000004	0.125
430	0.8617234468937875	0.1	0.125	0.0	2.0000000000000004	0.125
431	0.8637274549098196	0.1	0.125	0.0	2.0000000000000004	0.125
432	0.8657314629258517	0.1	0.125	0.0	2.0000000000000004	0.125
433	0.8677354709418837	0.1	0.125	0.0	2.0000000000000004	0.125
434	0.8697394789579158	0.1	0.125	0.0	2.0000000000000004	0.125
435	0.8717434869739479	0.1	0.125	0.0	2.0000000000000004	0.125
436	0.8737474949899798	0.1	0.125	0.0	2.0000000000000004	0.125
437	0.8757515030060119	0.1	0.125	0.0	2.0000000000000004	0.125
438	0.877755511022044	0.1	0.125	0.0	2.0000000000000004	0.125
439	0.879759519038076	0.1	0.125	0.0	2.0000000000000004	0.125
440	0.8817635270541081	0.1	0.125	0.0	2.0000000000000004	0.125
441	0.8837675350701402	0.1	0.125	0.0	2.0000000000000004	0.125
442	0.8857715430861722	0.1	0.125	0.0	2.0000000000000004	0.125
443	0.8877755511022043	0.1	0.125	0.0	2.0000000000000004	0.125
444	0.8897795591182364	0.1	0.125	0.0	2.0000000000000004	0.125
445	0.8917835671342684	0.1	0.125	0.0	2.0000000000000004	0.125
446	0.8937875751503005	0.1	0.125	0.0	2.0000000000000004	0.125
447	0.8957915831663326	0.1	0.125	0.0	2.0000000000000004	0.125
448	0.8977955911823646	0.1	0.125	0.0	2.0000000000000004	0.125
449	0.8997995991983967	0.1	0.125	0.0	2.0000000000000004	0.125
450	0.9018036072144288	0.1	0.125	0.0	2.0000000000000004	0.125
451	0.9038076152304608	0.1	0.125	0.0	2.0000000000000004	0.125
452	0.9058116232464929	0.1	0.125	0.0	2.0000000000000004	0.125
453	0.907815631262525	0.1	0.125	0.0	2.0000000000000004	0.125
454	0.909819639278557	0.1	0.125	0.0	2.0000000000000004	0.125
455	0.9118236472945891	0.1	0.125	0.0	2.0000000000000004	0.125
456	0.9138276553106212	0.1	0.125	0.0	2.0000000000000004	0.125
457	0.9158316633266532	0.1	0.125	0.0	2.0000000000000004	0.125
458	0.9178356713426853	0.1	0.125	0.0	2.0000000000000004	0.125
459	0.9198396793587174	0.1	0.125	0.0	2.0000000000000004	0.125
460	0.9218436873747494	0.1	0.125	0.0	2.0000000000000004	0.125
461	0.9238476953907815	0.1	0.125	0.0	2.0000000000000004	0.125
462	0.9258517034068136	0.1	0.125	0.0	2.0000000000000004	0.125
463	0.9278557114228456	0.1	0.125	0.0	2.0000000000000004	0.125
464	0.9298597194388777	0.1	0.125	0.0	2.0000000000000004	0.125
465	0.9318637274549098	0.1	0.125	0.0	2.0000000000000004	0.125
466	0.9338677354709418	0.1	0.125	0.0	2.0000000000000004	0.125
467	0.9358717434869739	0.1	0.125	0.0	2.0000000000000004	0.125
468	0.937875751503006	0.1	0.125	0.0	2.0000000000000004	0.125
469	0.939879759519038	0.1	0.125	0.0	2.0000000000000004	0.125
470	0.9418837675350701	0.1	0.125	0.0	2.0000000000000004	0.125
471	0.9438877755511021	0.1	0.125	0.0	2.0000000000000004	0.125
472	0.9458917835671342	0.1	0.125	0.0	2.0000000000000004	0.125
473	0.9478957915831663	0.1	0.125	0.0	2.0000000000000004	0.125
474	0.9498997995991983	0.1	0.125	0.0	2.0000000000000004	0.125
475	0.9519038076152304	0.1	0.125	0.0	2.0000000000000004	0.125
476	0.9539078156312625	0.1	0.125	0.0	2.0000000000000004	0.125
477	0.9559118236472945	0.1	0.125	0.0	2.0000000000000004	0.125
478	0.9579158316633266	0.1	0.125	0.0	2.0000000000000004	0.125
479	0.9599198396793587	0.1	0.125	0.0	2.0000000000000004	0.125
480	0.9619238476953907	0.1	0.125	0.0	2.0000000000000004	0.125
481	0.9639278557114228	0.1	0.125	0.0	2.0000000000000004	0.125
482	0.9659318637274549	0.1	0.125	0.0	2.0000000000000004	0.125
483	0.9679358717434869	0.1	0.125	0.0	2.0000000000000004	0.125
484	0.969939879759519	0.1	0.125	0.0	2.0000000000000004	0.125
485	0.9719438877755511	0.1	0.125	0.0	2.0000000000000004	0.125
486	0.9739478957915831	0.1	0.125	0.0	2.0000000000000004	0.125
487	0.9759519038076151	0.1	0.125	0.0	2.0000000000000004	0.125
488	0.9779559118236472	0.1	0.125	0.0	2.0000000000000004	0.125
489	0.9799599198396792	0.1	0.125	0.0	2.0000000000000004	0.125
490	0.9819639278557113	0.1	0.125	0.0	2.0000000000000004	0.125
491	0.9839679358717434	0.1	0.125	0.0	2.0000000000000004	0.125
492	0.9859719438877754	0.1	0.125	0.0	2.0000000000000004	0.125
493	0.9879759519038075	0.1	0.125	0.0	2.0000000000000004	0.125
494	0.9899799599198396	0.1	0.125	0.0	2.0000000000000004	0.125
495	0.9919839679358716	0.1	0.125	0.0	2.0000000000000004	0.125
496	0.9939879759519037	0.1	0.125	0.0	2.0000000000000004	0.125
497	0.9959919839679358	0.1	0.125	0.0	2.0000000000000004	0.125
498	0.9979959919839678	0.1	0.125	0.0	2.0000000000000004	0.125
499	1.0	0.1	0.125	0.0	2.0000000000000004	0.125
