density	velocity	pressure	total_energy	thermal_energy	kinetic_energy	mach	position	e
0.04866931032194867	1.1619139168453958	3.6234232043388364	9.091410864826372	9.058558010847094	0.03285285397927912	0.0033944315420549103	0.1625	186.12464304352187
0.04993953812875187	1.1679164055630173	3.624039207357658	9.09415750078899	9.060098018394147	0.03405948239484337	0.0034119672964154756	0.16333333333333333	181.42134184412774
0.051236550457734065	1.1739207161229337	3.624674529171429	9.096990607938151	9.061686322928574	0.03530428500957691	0.003429508373131562	0.16416666666666666	176.8598050019725
0.05256079375485214	1.1799269050061965	3.6253296792770535	9.099912489466721	9.063324198192635	0.03658829127408631	0.0034470549372077022	0.165	172.43507090978727
0.05391272083047582	1.1859350301452147	3.626005178353607	9.102925500528288	9.06501294588402	0.037912554644267876	0.0034646071578884447	0.16583333333333333	168.1423754217157
0.05529279097806712	1.1919451509534105	3.62670155847572	9.106032049306418	9.066753896189303	0.03927815311711493	0.003482165208744991	0.16666666666666666	163.9771430562402
0.05670147009659671	1.197957328355262	3.6274193633312732	9.10923459810917	9.068548408328185	0.040686189780985246	0.0034997292677629624	0.1675	159.93497863245855
0.05813923081688198	1.2039716248169707	3.6281591484437077	9.112535664490176	9.070397871109272	0.04213779338090403	0.0035172995174319916	0.16833333333333333	156.01165931619934
0.05960655263186713	1.2099881043772605	3.6289214813988875	9.115937822396551	9.072303703497221	0.04363411889932954	0.003534876144835701	0.16916666666666666	152.20312705430547
0.06110392203113948	1.2160068326789668	3.6297069420768446	9.119443703345212	9.074267355192113	0.045176348153099774	0.003552459341743987	0.17	148.50548137593734
0.06263183263974686	1.2220278770010709	3.6305161228884075	9.12305599762809	9.07629030722102	0.046765690407069654	0.0035700493047066046	0.17083333333333334	144.91497254163215
0.06419078536137073	1.2280513062908014	3.6313496290169005	9.1267774555472	9.078374072542253	0.04840338300494791	0.0035876462351469513	0.17166666666666666	141.42799502193833
0.06578128852622661	1.234077191196688	3.6322080786651427	9.130610888681051	9.080520196662858	0.05009069201819381	0.0036052503394586265	0.17250000000000001	138.0410812877663
0.06740385804373734	1.2401056041020755	3.6330921033078036	9.13455917118303	9.08273025826951	0.051828912913519175	0.0036228618291033465	0.17333333333333334	134.75089589643164
0.0690590175599807	1.2461366191585062	3.63400234794932	9.138625241112807	9.085005869873303	0.0536193712395051	0.0036404809207084606	0.17416666666666666	131.55422985828875
0.07074729862046975	1.2521703123204266	3.634939471387574	9.142812101802399	9.087348678468937	0.05546342333346175	0.003658107836168351	0.175	128.44799526860857
0.07246924083805198	1.2582067613797479	3.63590414648348	9.147122823257561	9.089760366208703	0.05736245704885818	0.0036757428027453924	0.17583333333333334	125.42922019180129
0.07422539206638468	1.2642460460012732	3.636897060436665	9.151560543596055	9.092242651091665	0.059317892504390554	0.003693386053173454	0.17666666666666667	122.49504378447564
0.07601630857899107	1.270288247758332	3.637918915067452	9.156128470523926	9.094797287668632	0.06133118285529372	0.0037110378257619978	0.1775	119.64271164546123
0.07784255525429154	1.276333450169293	3.638970427105351	9.160829882851333	9.09742606776338	0.06340381508795281	0.0037286983645027543	0.17833333333333334	116.86957138090385
0.07970470576654527	1.282381738734061	3.6400523284841984	9.165668132048888	9.100130821210499	0.06553731083838925	0.0037463679191763392	0.17916666666666667	114.17306837396448
0.08160334278325114	1.2884332009716735	3.6411653666442776	9.170646643846604	9.102913416610695	0.06773322723590883	0.00376404674546209	0.18	111.5507417482785
0.08353905816885013	1.2944879264577678	3.6423103048415046	9.175768919876196	9.105775762103764	0.06999315777243166	0.003781735105047525	0.18083333333333335	109.00022051600176
0.08551245319535997	1.3005460068632249	3.643487922464057	9.181038539359097	9.108719806160146	0.07231873319895149	0.003799433265741235	0.18166666666666667	106.51921990064477
0.08752413875979562	1.3066075359927702	3.644699015356514	9.186459160840997	9.111747538391286	0.07471162244971025	0.0038171415015856563	0.1825	104.10553782651768
0.08957473560891159	1.3126726098244583	3.6459443961519407	9.192034523975348	9.114860990379853	0.0771735335954947	0.003834860092972417	0.18333333333333335	101.75705156614534
0.0916648745713332	1.318741326549469	3.647224894611992	9.197768451356932	9.118062236529981	0.07970621482695077	0.0038525893267586002	0.18416666666666667	99.47171453809544
0.09379519679747242	1.324813786612615	3.6485413579754526	9.203664850407865	9.121353394938634	0.08231145546923162	0.0038703294963850863	0.185	97.24755324767794
0.09596635400735301	1.3308900927531417	3.6498946513153823	9.209727715317467	9.124736628288458	0.08499108702900936	0.0038880809019957397	0.18583333333333335	95.08266436369263
0.09817900874678318	1.3369703500462644	3.651285657905222	9.21596112903835	9.128214144763056	0.087746984275294	0.0039058438505587623	0.18666666666666668	92.97521192443429
0.10043383465208572	1.3430546659452198	3.6527152795941054	9.222369265340538	9.131788198985266	0.09058106635527233	0.003923618655989541	0.1875	90.92342466678507
0.10273151672364378	1.349143150323701	3.6541844371917245	9.22895639092578	9.135461092979313	0.0934952979464688	0.003941405639274616	0.18833333333333332	88.9255934724925
0.10507275160869646	1.3552359155190183	3.6556940708630274	9.235726867604372	9.139235177157571	0.09649169044679969	0.003959205128597775	0.18916666666666668	86.98006892589218
0.10745824789361205	1.3613330763757125	3.6572451405331208	9.24268515453668	9.143112851332804	0.09957230320387597	0.003977017459467463	0.19	85.08525897783898
0.10988872640599423	1.3674347502896813	3.6588386263026833	9.249835810541827	9.14709656575671	0.10273924478511623	0.003994842974845695	0.19083333333333333	83.2396267107683
0.1123649205270131	1.3735410572529168	3.6604755288742545	9.257183496475964	9.151188822185638	0.10599467429032636	0.004012682025278751	0.19166666666666668	81.44168820006101
0.11488757651429375	1.379652119898783	3.662156869989795	9.26473297768287	9.155392174974489	0.10934080270838022	0.004030534969029456	0.1925	79.69001046719283
0.11745745383571327	1.385768063547763	3.6638836928798457	9.272489126519323	9.159709232199617	0.11277989431970628	0.004048402172210818	0.19333333333333333	77.98320952037
0.12007532551459821	1.3918890162539292	3.665657062724735	9.280456924958372	9.16414265681184	0.11631426814653134	0.004066284008921791	0.19416666666666668	76.31994847848821
0.12274197848658149	1.3980151088517643	3.667478067128221	9.28864146727313	9.168695167820555	0.11994629945257479	0.004084180861384061	0.195	74.69893577463313
0.12545821396867188	1.4041464750036636	3.669347816603969	9.297047962804267	9.173369541509924	0.12367842129434352	0.004102093120080817	0.19583333333333333	73.11892343534079
0.12822484784089566	1.41028325124792	3.6712674450753644	9.305681738814389	9.178168612688413	0.12751312612597654	0.004120021183896932	0.19666666666666668	71.57870543217095
0.1310427110410267	1.416425577047333	3.6732381103890765	9.314548243432561	9.183095275972693	0.1314529674598684	0.004137965460260979	0.1975	70.0771161022276
0.13391264997283409	1.4225735948383373	3.6752609948428536	9.323653048692384	9.188152487107136	0.13550056158524748	0.0041559263652887445	0.19833333333333333	68.61302863449473
0.1368355269283343	1.4287274500806437	3.6773373057280407	9.33300185366714	9.193343264320104	0.13965858934703523	0.004173904323928261	0.19916666666666666	67.18535361898365
0.13981222052459388	1.4348872913074557	3.6794682758873636	9.342600487705875	9.19867068971841	0.1439297979874651	0.004191899770106502	0.2	65.79303765581996
0.14284362615561805	1.4410532701762857	3.6816551642884554	9.352454913774153	9.20413791072114	0.1483170030530127	0.004209913146877843	0.20083333333333334	64.43506202155551
0.1459306564598266	1.447225541520233	3.6838992566137323	9.362571231903539	9.209748141534332	0.15282309036920635	0.004227944906573862	0.20166666666666666	63.11044139015225
0.14907424180376216	1.4534042633998903	3.6862018658671505	9.372955682754068	9.215504664667879	0.15745101808618844	0.004245995510954981	0.2025	61.818222606149156
0.15227533078257394	1.459589597155741	3.688564332998448	9.383614651293954	9.221410832496122	0.16220381879783105	0.004264065431363544	0.20333333333333334	60.557483507705484
0.1555348907378977	1.4657817074610626	3.690988027545479	9.394554670601117	9.2274700688637	0.16708460173741613	0.0042821551488783595	0.20416666666666666	59.327331797297674
0.158853908293865	1.4719807623754786	3.6934743482953487	9.405782425791525	9.233685870738373	0.1720965550531511	0.004300265154471162	0.20500000000000002	58.12690395792409
0.16223338991180639	1.4781869333989555	3.6960247239648734	9.41730475807883	9.240061809912186	0.17724294816664318	0.004318395949164345	0.20583333333333334	56.955364212849666
0.16567436246437744	1.484400395526285	3.698640613901171	9.429128668970728	9.24660153475293	0.18252713421779787	0.00433654804419014	0.20666666666666667	55.81190352696295
0.1691778738299301	1.4906213273022242	3.701323508803084	9.441261324607577	9.253308772007712	0.18795255259986612	0.004354721961151692	0.20750000000000002	54.69573864789084
0.17274499350776246	1.496849910877041	3.7040749314641097	9.453710060248463	9.260187328660276	0.19352273158818684	0.004372918232185337	0.20833333333333334	53.60611118517978
0.17637681325510704	1.5030863320625858	3.7068964375377016	9.46648238491089	9.267241093844255	0.19924129106663427	0.004391137400124411	0.20916666666666667	52.54228672586542
0.18007444774669035	1.5093307803889018	3.7097896163256294	9.479585986169948	9.274474040814075	0.2051119453558716	0.004409380018664626	0.21	51.50355398485198
0.18383903525765585	1.5155834491612317	3.7127560915903226	9.493028735123374	9.281890228975808	0.21113850614756624	0.004427646652530621	0.21083333333333334	50.48922398862114
0.18767173837090195	1.5218445355176893	3.7157975223920947	9.50681869152952	9.28949380598024	0.21732488554928103	0.0044459378776444325	0.21166666666666667	49.498629290794426
0.1915737447095301	1.528114240487172	3.7189156039519493	9.520964109124197	9.297289009879876	0.2236750992443209	0.004464254281294689	0.2125	48.531123218250514
0.19554626769563024	1.534392769047938	3.7221120685411377	9.535473441124669	9.305280171352846	0.23019326977182186	0.004482596462307736	0.21333333333333335	47.58607914642793
0.19959054733620882	1.5406803301864682	3.7253886863982872	9.550355345927557	9.31347171599572	0.23688362993183654	0.004500965031219597	0.21416666666666667	46.66288980262799
0.20370785103747654	1.5469771369568854	3.7287472666751356	9.56561869300886	9.32186816668784	0.24375052632101857	0.004519360610449563	0.215	45.76096659609293
0.20789947444849846	1.5532834065407268	3.7321896584119494	9.581272569034185	9.330474146029875	0.2507984230043108	0.004537783834474808	0.21583333333333335	44.87973897375699
0.21216674233540178	1.559599360307129	3.7357177515436923	9.597326284187782	9.339294378859233	0.258031905328549	0.00455623535000622	0.21666666666666667	44.018653800581504
0.21651100948734994	1.5659252238734243	3.739333477938041	9.613789378729209	9.348333694845104	0.26545568388410445	0.004574715816165423	0.2175	43.17717476344451
0.22093366165552905	1.572261227166113	3.743038812466486	9.630671629787162	9.357597031166216	0.27307459862094624	0.0045932259046629065	0.21833333333333335	42.35478179760677
0.22543611652641155	1.5786076044821122	3.746835774109662	9.647983058399893	9.367089435274158	0.2808936231257347	0.004611766299976956	0.21916666666666668	41.55097053482435
0.23001982473076574	1.5849645945504265	3.7507264270982597	9.665733936812785	9.37681606774565	0.28891786906713507	0.00463033769953382	0.22	40.765251772194205
0.23468627088975633	1.5913324405940847	3.754712882090742	9.683934796043404	9.386782205226856	0.2971525908165476	0.004648940813888649	0.22083333333333333	39.99715096089403
0.23943697469963884	1.5977113903923301	3.7587972973893207	9.70259643372526	9.396993243473304	0.3056031902519553	0.004667576366907187	0.22166666666666668	39.24620771399796
0.24427349205666674	1.6041016963431356	3.7629818801955777	9.721729922242005	9.407454700488946	0.3142752217530595	0.0046862450959483945	0.2225	38.51197533257761
0.24919741622376107	1.6105036155258872	3.7672688879072145	9.741346617164032	9.418172219768039	0.3231743973959934	0.0047049477520475814	0.22333333333333333	37.7940203493571
0.25421037904069593	1.6169174097642893	3.771660629457483	9.761458166000265	9.42915157364371	0.332306592356555	0.004723685100100173	0.22416666666666668	37.091922089200835
0.25931405217955245	1.6233433456894248	3.7761594666988714	9.782076517278362	9.44039866674718	0.3416778505311819	0.004742457919045939	0.225	36.40527224575752
0.26451014844735526	1.629781694802986	3.7807678158328124	9.80321392996751	9.451919539582033	0.3512943903854777	0.004761267002053713	0.22583333333333333	35.73367447360236
0.2698004231377717	1.6362327335405753	3.7854881488870054	9.824882983257888	9.463720372217516	0.36116261104037234	0.004780113156706326	0.22666666666666668	35.076743995263975
0.2751866754339339	1.6426967433350583	3.790322995242286	9.84709658671236	9.475807488105717	0.3712890986066426	0.00479899720518568	0.2275	34.434107222537534
0.28067074986452084	1.6491740106799369	3.7952749432108583	9.869867990806169	9.488187358027147	0.3816806327790217	0.004817919984457893	0.22833333333333333	33.80540139151327
0.2862545378153559	1.6556648271927394	3.80034664166789	9.893210797871445	9.500866604169728	0.39234419370171664	0.004836882346458485	0.22916666666666669	33.190274210772905
0.2919399790988014	1.6621694896783017	3.8055408017385015	9.917138973463835	9.513852004346257	0.4032869691175785	0.004855885158277247	0.23	32.588383522239255
0.29772906358340706	1.6686883001919373	3.8108601985422137	9.941666858169459	9.527150496355537	0.41451636181392254	0.004874929302342791	0.23083333333333333	31.99939697417736
0.3036238328864099	1.6752215661024519	3.8163076729972314	9.966809179871746	9.540769182493081	0.4260399973786647	0.004894015676606637	0.23166666666666666	31.42299170586658
0.3096263821316889	1.6817696001549063	3.8218861336866423	9.992581066497543	9.554715334216608	0.4378657322809358	0.004913145194726574	0.2325	30.85885404349309
0.3157388617760836	1.6883327205331493	3.8275985587891688	10.018998059264288	9.568996396972924	0.45000166229136407	0.004932318786249341	0.23333333333333334	30.3066792068158
0.32196347950692156	1.6949112509219777	3.833447998076796	10.046076126449607	9.583619995191992	0.4624561312576156	0.004951537396792222	0.23416666666666666	29.766171026195416
0.3283025022138484	1.7015055205688607	3.8394375749819787	10.073831677706718	9.598593937454948	0.4752377402517689	0.004970801988223373	0.23500000000000001	29.237041669583903
0.3347582580382581	1.7081158643452448	3.8455704887371502	10.102281578949949	9.613926221842878	0.48835535710707134	0.004990113538840914	0.23583333333333334	28.719011379083412
0.34133313850365105	1.7147426228073002	3.8518500165893275	10.13144316783558	9.629625041473322	0.501818126362257	0.005009473043550395	0.23666666666666666	28.21180821671177
0.3480296007304552	1.721386142256014	3.8582795160928027	10.161334269864634	9.645698790232009	0.515635479632624	0.005028881514040356	0.23750000000000002	27.71516781902263
0.35485016973908584	1.7280467747966222	3.8648624274829904	10.191973215135693	9.662156068707478	0.5298171464282144	0.005048339978955951	0.23833333333333334	27.228833160237357
0.3617974408451057	1.7347248783972238	3.8716022761346833	10.223378855776975	9.67900569033671	0.5443731654402635	0.005067849484070183	0.23916666666666667	26.75255432356838
0.3688740821506058	1.7414208169465442	3.878502675108017	10.255570584088408	9.696256687770045	0.5593138963183626	0.005087411092452656	0.24000000000000002	26.286088280420863
0.37608283713612184	1.7481349603107337	3.885567327785691	10.288568351426123	9.713918319464229	0.574650031961894	0.005107025884635506	0.24083333333333334	25.82919867717417
0.38342652735753135	1.7548676843890643	3.8928000306051067	10.322392687863159	9.732000076512769	0.5903926113503905	0.005126694958776115	0.24166666666666667	25.381655629262262
0.39090805525274624	1.7616193711684827	3.9002046758891646	10.357064722661972	9.750511689722913	0.6065530329390588	0.005146419430816484	0.2425	24.943235522272882
0.3985304070631998	1.7683904087769169	3.9077852547798524	10.392606205596612	9.769463136949634	0.6231430686469785	0.005166200434638962	0.24333333333333335	24.513720819802764
0.4062966558752393	1.7751811915351372	3.9155458602786077	10.429039529163187	9.788864650696521	0.6401748784666667	0.005186039122217754	0.24416666666666667	24.092899877823182
0.4142099647870014	1.7819921200071074	3.9234906903979074	10.466387751720417	9.80872672599477	0.657661025725646	0.0052059366637660165	0.245	23.680566765308736
0.4222735902065963	1.7888236010487641	3.931624051428628	10.50467462160383	9.829060128571571	0.6756144930322583	0.0052258942478783646	0.24583333333333335	23.276521090894473
0.43049088528751867	1.7956760478549407	3.9399503613278233	10.543924602258775	9.84987590331956	0.6940486989392153	0.005245913081667954	0.24666666666666667	22.880567835346774
0.43886530350782343	1.8025498800044522	3.9484741532320173	10.584162898440965	9.871185383080045	0.7129775153609197	0.005265994390898194	0.2475	22.492517189625755
0.44740040239966383	1.8094455235030893	3.957200079100996	10.625415483534399	9.893000197752492	0.732415285781907	0.005286139420108353	0.24833333333333335	22.112184398339114
0.4560998474363177	1.8163634108244255	3.966132913497729	10.66770912804055	9.915332283744325	0.7523768442962233	0.005306349432732765	0.24916666666666668	21.739389608387746
0.46496741608410097	1.8233039809482754	3.975277557509868	10.711071429294208	9.938193893774672	0.7728775355195356	0.005326625711213191	0.25	21.373957722614048
0.4740070020269539	1.8302676793965782	3.9846390428188996	10.755530842465266	9.961597607047251	0.7939332354180152	0.005346969557103646	0.25083333333333335	21.01571825827331
0.48322261957203183	1.8372549582666589	3.994222535923054	10.801116712908506	9.985556339807637	0.8155603731008684	0.005367382291167569	0.2516666666666667	20.66450521014804
0.4926184082448034	1.8442662762615358	4.004033342520437	10.847859309926394	10.010083356301093	0.837775953625301	0.005387865253466362	0.25250000000000006	20.320156918144736
0.5021986375829259	1.8513020987172044	4.01407691205923	10.895789862014269	10.035192280148078	0.8605975818661918	0.005408419803439101	0.25333333333333335	19.98251593920544
0.5119677121384153	1.8583628976266442	4.02435884246195	10.944940593659991	10.060897106154878	0.8840434875051143	0.0054290473199726675	0.2541666666666667	19.651428923382607
0.5219301766983003	1.8654491516603708	4.034884885031306	10.995344763775046	10.087212212578267	0.9081325511967787	0.00544974920146179	0.25500000000000006	19.326746493926404
0.5320907217343218	1.8725613461832695	4.045660949545282	11.047036705837078	10.114152373863208	0.9328843319738706	0.005470526865858222	0.25583333333333336	19.00832313124472
0.542454189093072	1.87969997326757	4.056693109549677	11.100051869829509	10.141732773874194	0.9583190959553144	0.005491381750708647	0.2566666666666667	18.696017060592958
0.5530255779383327	1.8868655317016636	4.067987607856673	11.154426866067809	10.169969019641686	0.984457846426123	0.005512315313180437	0.25750000000000006	18.38969014336571
0.5638100509581525	1.8940585269945642	4.079550862258216	11.210199511006792	10.198877155645542	1.0113223553612494	0.005533329030074683	0.25833333333333336	18.089207771860966
0.5748129408498414	1.9012794713757246	4.091389471463664	11.267408875129032	10.228473678659162	1.0389351964698699	0.0055544243978256636	0.2591666666666667	17.794438767395718
0.5860397570968592	1.9085288837900007	4.103510221271568	11.326095333020096	10.258775553178923	1.0673197798411722	0.0055756029324861255	0.26	17.505255281653827
0.5974961930522559	1.9158072898874656	4.115920090985747	11.386300615741574	10.28980022746437	1.0965003882772038	0.005596866169697533	0.26083333333333336	17.221532701153865
0.6091881333441814	1.9231152220077854	4.128626260086535	11.44806786561976	10.32156565021634	1.1265022154034203	0.005618215664644421	0.2616666666666667	16.94314955472847
0.6211216616199079	1.9304532191589192	4.141636115168528	11.511441693574415	10.354090287921323	1.1573514056530914	0.005639652991992168	0.2625	16.66998742390899
0.6333030686456104	1.9378218269897798	4.154957257156637	11.576468239118627	10.387393142891595	1.1890750962270327	0.0056611797458071276	0.26333333333333336	16.401930856116326
0.6457388607802905	1.9452215977566263	4.168597508813021	11.643195233169191	10.421493772032555	1.2217014611366355	0.0056827975394584465	0.2641666666666667	16.138867280559122
0.6584357688431407	1.9526530902828214	4.182564922547962	11.711672063814111	10.456412306369907	1.255259757444204	0.005704508005500501	0.265	15.880686926747046
0.6714007573947471	1.9601168699116167	4.1968677885483086	11.781949845192258	10.492169471370774	1.2897803738214848	0.00572631279553496	0.26583333333333337	15.627282745530099
0.6846410344539382	1.9676135084517155	4.21151464323822	11.854081489650689	10.528786608095553	1.3252948815551366	0.005748213580051754	0.2666666666666667	15.378550332574193
0.6981640616729466	1.9751435841151639	4.226514278087046	11.928121783352294	10.566285695217617	1.361836088134676	0.00577021204824763	0.2675	15.134387854193742
0.7119775649952932	1.9827076814473088	4.241875748780632	12.004127465519336	10.604689371951581	1.399438093567755	0.005792309907821527	0.26833333333333337	14.894695975457717
0.7260895458218906	1.9903063912483887	4.2576083847725625	12.082157311507036	10.644020961931409	1.438136349575628	0.005814508884745512	0.2691666666666667	14.659377790494148
0.7405082927126192	1.9979403104864484	4.273721799233163	12.162272219914653	10.684304498082911	1.4779677218317426	0.005836810723010366	0.27	14.428338754917002
0.7552423936520832	2.0056100422011682	4.290225899414797	12.244535303953032	10.725564748536996	1.518970555416037	0.005859217184344634	0.27083333333333337	14.201486620304749
0.7703007489100375	2.013316195398237	4.307130897452933	12.329011987300813	10.767827243632336	1.5611847436684767	0.005881730047906038	0.2716666666666667	13.978731370660906
0.7856925845287484	2.0210593849338454	4.324447321623641	12.415770104695753	10.811118304059104	1.6046518006366481	0.005904351109944041	0.2725	13.759985160790995
0.8014274664715848	2.028840231388948	4.3421860280791655	12.504880007522715	10.855465070197916	1.6494149373247995	0.00592708218343251	0.2733333333333334	13.545162256530675
0.8175153154691258	2.0366593609328576	4.360358213084371	12.596414674675433	10.90089553271093	1.6955191419645037	0.005949925097671217	0.2741666666666667	13.334178976763903
0.8339664226013224	2.044517405175758	4.378975425778144	12.690449828986628	10.947438564445362	1.743011264541266	0.005972881697854975	0.275	13.126953637171532
0.8507914656566312	2.052415001009752	4.398049581485174	12.787064059539368	10.995123953712937	1.79194010582643	0.005995953844609267	0.2758333333333334	12.923406495652872
0.8680015263114916	2.0603527904379755	4.417592975604705	12.886338950191277	11.043982439011765	1.842356511179512	0.006019143413491018	0.2766666666666667	12.72345969936522
0.8856081081763254	2.0683314203914054	4.437618298104689	12.98835921466535	11.094045745261726	1.8943134694036246	0.006042452294453419	0.2775	12.527037233327686
0.9036231557569837	2.076351542532897	4.458138648650901	13.09321283858182	11.145346621627255	1.947866216954566	0.006065882391273435	0.2783333333333334	12.33406487053839
0.9220590743837764	2.084413813048065	4.479167552402619	13.200991228830796	11.19791888100655	2.0030723478242454	0.0060894356209408845	0.27916666666666673	12.144470123554997
0.940928751163388	2.092518892422536	4.500718976508035	13.31178937070985	11.25179744127009	2.059991929439758	0.006113113913007701	0.28	11.958182197491661
0.9602455770126146	2.1006674452052185	4.522807347334428	13.425705993278516	11.307018368336072	2.118687624942444	0.006136919208896344	0.2808333333333334	11.775131944385443
0.9800234698364892	2.1088601397570805	4.545447568470192	13.542843743410387	11.363618921175483	2.179224822234904	0.006160853461165879	0.2816666666666667	11.595251818889018
1.0002768989176223	2.1170976479851342	4.568655039538057	13.66330936905593	11.421637598845145	2.241671770210785	0.006184918632734835	0.28250000000000003	11.418475835245466
1.021020910587587	2.125380645061121	4.592445675860766	13.787213912260848	11.481114189651917	2.306099722608931	0.006209116696059365	0.2833333333333334	11.244739525505558
1.0422711552561248	2.133709809124568	4.61683592902325	13.914672912522578	11.542089822558129	2.372583089964449	0.006233449632265755	0.2841666666666667	11.07397989894655
1.0640439158787038	2.1420858209697964	4.641842808377763	14.04580662110513	11.60460702094441	2.44119960016072	0.006257919430236039	0.28500000000000003	10.906135402655016
1.0863561379484032	2.150509363716541	4.667483903541134	14.180740226974205	11.668709758852838	2.5120304681213668	0.006282528085645752	0.2858333333333334	10.74114588323617
1.1092254611036718	2.15898112246378	4.693777407936217	14.319604095058375	11.734443519840545	2.585160575217831	0.006307277599952614	0.2866666666666667	10.578952549614982
1.1326702524499546	2.1675017839265163	4.720742143433137	14.462534017592018	11.801855358582845	2.6606786590091738	0.006332169979335426	0.28750000000000003	10.419497936893412
1.1567096416992584	2.176072036055099	4.748397586148427	14.609671479343234	11.87099396537107	2.738677513972164	0.006357207233581942	0.2883333333333334	10.262725871232512
1.181363558239393	2.184692567636865	4.77676389346479	14.761163937589707	11.941909733661978	2.819254203927728	0.0063823913749251095	0.2891666666666667	10.108581435726029
1.2066527702518224	2.1933640678798336	4.805861932337108	14.917165117761389	12.014654830842773	2.902510286918617	0.006407724416826858	0.29000000000000004	9.957010937235383
1.2325989260053878	2.202087225978158	4.8357133089550075	15.07783532573456	12.089283272387522	2.9885520533470378	0.006433208372708612	0.2908333333333334	9.807961874156845
1.259224597462087	2.210862730659219	4.866340399836431	15.243341777830672	12.165850999591079	3.0774907782395937	0.006458845254628159	0.2916666666666667	9.661382905091612
1.2865533263403994	2.219691269712133	4.897766384431263	15.413858949646766	12.24441596107816	3.1694429885686057	0.0064846370719022295	0.29250000000000004	9.517223818391885
1.3146096727920085	2.228573529497567	4.930015279319372	15.589568944925292	12.325038198298433	3.2645307466268587	0.006510585829674458	0.2933333333333334	9.375435502556538
1.3434192668587908	2.2375101944387947	4.963111974092472	15.770661885756912	12.407779935231183	3.36288195052573	0.006536693527428556	0.2941666666666667	9.235969917450488
1.373008862888781	2.2465019464939395	4.997082269015235	15.957336325503235	12.49270567253809	3.4646306529651456	0.0065629621574465075	0.29500000000000004	9.098780066323608
1.4034063971027013	2.255549464609436	5.03195291456711	16.149799685926958	12.579882286417776	3.5699173995091806	0.006589393703211908	0.2958333333333334	8.963819968605414
1.4346410485164818	2.264653424154761	5.067751652973066	16.348268720125706	12.669379132432669	3.678889587693038	0.0066159901377585775	0.2966666666666667	8.831044633452864
1.466743303440197	2.273814496338593	5.104507261838507	16.552970002983308	12.761268154596271	3.7917018483870355	0.006642753421964923	0.29750000000000004	8.700410034029227
1.499745023789937	2.2830333476065556	5.142249600011305	16.764140450978957	12.855624000028266	3.9085164509506916	0.006669685502794495	0.2983333333333334	8.571873082493319
1.5336795194667971	2.2923106390208297	5.1810096558022725	16.982027873333237	12.952524139505684	4.029503733827554	0.006696788311483581	0.2991666666666667	8.44539160567834
1.5685816250759308	2.3016470256219623	5.220819597703982	17.206891556617574	13.052048994259957	4.154842562357618	0.006724063761676781	0.30000000000000004	8.320924321441122
1.6044877812791254	2.311043155773226	5.2617128277576155	17.439002885115507	13.154282069394041	4.2847208157214665	0.006751513747511616	0.3008333333333334	8.198430815663311
1.6414361210967847	2.3204996704880716	5.303724037727749	17.678645999399826	13.259310094319375	4.4193359050804535	0.006779140141653729	0.3016666666666667	8.077871519885699
1.679466561498976	2.3300172027411907	5.346889268255967	17.92611849577795	13.36722317063992	4.55889532513803	0.006806944793284226	0.30250000000000005	7.959207689559031
1.7186209006514244	2.339596376763813	5.391245971176074	18.1817321694639	13.478114927940188	4.7036172415237125	0.006834929526040937	0.3033333333333334	7.842401382894537
1.7589429212108525	2.349237807324019	5.43683307518683	18.445813804560416	13.592082687967078	4.853731116593337	0.006863096135915919	0.3041666666666667	7.727415440297696
1.8004785000945043	2.358942098992836	5.483691055091594	18.718706014175048	13.709227637728988	5.009478376446061	0.0068914463891114105	0.30500000000000005	7.614213464370392
1.8432757251823182	2.3687098453970226	5.531862004829429	19.000768134259545	13.829655012073575	5.171113122185971	0.006919982019856916	0.30583333333333335	7.502759800466466
1.8873850194466595	2.378541628459601	5.581389714538571	19.292377175049797	13.953474286346431	5.338902888703367	0.006948704728190479	0.3066666666666667	7.393019517786193
1.932859273043795	2.388438017629167	5.632319751910221	19.5939288342942	14.080799379775556	5.513129454518644	0.006977616177707177	0.30750000000000005	7.284958390996377
1.9797539839445546	2.3983995690991997	5.684699548109827	19.905838576800566	14.21174887027457	5.694089706525995	0.00700671799327841	0.30833333333333335	7.178542882362794
2.028127407728561	2.408426825018692	5.738578488563452	20.228542785203103	14.346446221408634	5.88209656379447	0.007036011758745814	0.3091666666666667	7.073740124382125
2.0780407172172826	2.418520312695442	5.794008008928638	20.562499987254203	14.4850200223216	6.0774799649326035	0.0070654990145937535	0.31000000000000005	6.970517902901622
2.1295581726772443	2.4286805437935364	5.851041696593555	20.908192165390048	14.62760424148389	6.280587923906158	0.007095181255604838	0.31083333333333335	6.868844640714515
2.1827473033853817	2.438908013526604	5.909735398073743	21.266126154799977	14.774338495184361	6.491787659615615	0.007125059928503079	0.3116666666666667	6.768689381620017
2.2376791014152	2.449203199848523	5.970147332704377	21.636835136758833	14.925368331760945	6.711466804997887	0.007155136429589608	0.31250000000000006	6.670021774937043
2.2944282285748154	2.4595665626433476	6.0323382130558665	22.0208802345563	15.08084553263967	6.940034701916633	0.0071854121023761245	0.31333333333333335	6.572812060461414
2.3530732375079055	2.469998542916373	6.096371372534515	22.418852219992296	15.24092843133629	7.177923788656004	0.0072158882352216566	0.3141666666666667	6.477031053856046
